2011-09-19 91120.000000 000000
2011-10-14 92120.000000 000000


2011-08-08 101290.000000 000000
2011-08-25 100740.000000 000000
2011-08-30 100780.000000 000000
2011-08-31 100240.000000 000000


2011-06-09 97550.000000 000000
2011-08-08 97830.000000 000000
2011-08-15 97570.000000 000000
2011-09-04 97260.000000 000000
2011-10-20 98500.000000 000000


2011-09-10 96430.000000 000000
2011-10-01 97520.000000 000000


2011-09-21 100350.000000 000000
2011-10-15 100520.000000 000000


2011-07-16 101450.000000 000000
2011-08-27 101910.000000 000000


2011-06-17 101170.000000 000000
2011-06-23 101410.000000 000000
2011-06-30 101020.000000 000000
2011-08-02 101250.000000 000000
2011-09-02 100990.000000 000000


2011-07-18 99360.000000 000000
2011-08-17 100070.000000 000000
2011-09-07 100120.000000 000000
2011-09-09 99770.000000 000000
2011-09-25 100280.000000 000000
2011-10-10 100530.000000 000000
2011-10-14 100440.000000 000000


2011-07-03 100790.000000 000000
2011-07-19 100290.000000 000000
2011-07-28 101240.000000 000000
2011-10-14 101760.000000 000000


2011-06-22 101210.000000 000000
2011-08-20 101490.000000 000000


2011-08-05 101380.000000 000000
2011-08-20 101870.000000 000000
2011-10-04 102210.000000 000000


2011-07-09 101550.000000 000000
2011-08-02 101580.000000 000000
2011-09-01 101400.000000 000000


2011-06-29 101460.000000 5E35FF
2011-07-09 100700.000000 5E35FF
2011-08-09 101480.000000 5E35FF
2011-08-17 100710.000000 5E35FF
2011-10-12 101300.000000 5E35FF


2011-08-19 101490.000000 5E35FF
2011-10-05 101560.000000 5E35FF


